customer_id,age,gender,region,plan,tenure_months,monthly_charges,total_charges,logins_last_30d,features_used,support_tickets,nps_score,last_login_days_ago,email_open_rate,contract_type,payment_method,payment_failures,churn_probability,churned
CUS00895,62,Male,South,Standard,46,49.98,2065.85,31,5,6,,32,0.0,Two year,Bank transfer,0,0.2117,0
CUS00896,51,Non-binary,East,Basic,53,16.66,781.8,49,1,7,7,8,0.59,One year,PayPal,1,0.0324,0
CUS00897,50,Male,East,Standard,50,44.41,1946.71,49,4,7,5,28,0.99,Month-to-month,Credit card,2,0.418,0
CUS00898,28,Female,Central,Standard,52,47.01,2195.78,18,5,3,9,71,0.86,Month-to-month,Check,4,0.6508,1
CUS00899,22,Male,North,Standard,71,40.24,2535.55,46,5,6,3,89,0.8,Month-to-month,Check,4,0.3879,0
CUS00900,46,Female,Central,Basic,32,19.87,636.98,34,6,7,2,55,0.96,Month-to-month,Credit card,0,0.5647,1
CUS00901,58,Male,South,Standard,6,42.37,219.78,43,9,7,10,17,0.22,Month-to-month,Bank transfer,2,0.7673,1
CUS00902,59,Female,North,Standard,58,32.8,1849.81,5,13,4,8,68,0.75,Month-to-month,Credit card,3,0.6955,1
CUS00903,39,Non-binary,South,Basic,63,27.26,1573.38,5,9,3,8,35,0.0,One year,PayPal,3,0.1816,0
CUS00904,28,Non-binary,Central,Basic,36,17.89,553.26,11,4,3,2,16,0.29,Month-to-month,Check,1,0.6397,1
CUS00905,61,Male,North,Basic,27,20.5,562.88,27,3,1,1,60,0.38,Month-to-month,PayPal,0,0.5092,1
CUS00906,48,Male,North,Basic,28,16.1,446.26,10,5,8,10,71,0.88,One year,Check,1,0.4392,0
CUS00907,60,Non-binary,Central,Basic,58,21.37,1122.75,16,10,3,10,2,0.2,One year,Check,4,0.1228,0
CUS00908,59,Male,South,Basic,30,26.06,752.1,25,15,2,,66,0.18,Month-to-month,Bank transfer,1,0.6362,1
CUS00909,25,Non-binary,Central,Premium,10,80.35,769.36,16,5,5,7,17,0.83,Month-to-month,Check,3,0.9086,1
CUS00910,36,Non-binary,North,Premium,19,103.26,1882.18,47,13,5,6,21,0.68,One year,Credit card,0,0.1933,0
CUS00911,22,Male,North,Basic,11,19.84,211.07,5,12,3,6,12,0.44,One year,Credit card,4,0.5592,1
CUS00912,44,Female,West,Basic,65,24.68,1390.85,52,3,8,6,36,0.49,Month-to-month,Bank transfer,1,0.3121,0
CUS00913,40,Non-binary,Central,Basic,41,20.69,725.5,38,1,0,9,33,0.89,Two year,PayPal,2,0.29,0
CUS00914,39,Non-binary,South,Standard,49,37.07,1641.84,14,6,5,9,6,0.37,Month-to-month,Check,0,0.6072,1
CUS00915,57,Non-binary,North,Standard,7,37.21,253.4,29,10,5,,79,0.78,Month-to-month,Bank transfer,0,0.8993,1
CUS00916,29,Female,East,Premium,16,104.31,1505.94,46,5,2,7,60,0.5,Month-to-month,Bank transfer,3,0.8948,1
CUS00917,34,Non-binary,North,Standard,35,50.19,1633.71,43,5,2,7,73,0.65,One year,Check,2,0.3157,0
CUS00918,48,Non-binary,South,Standard,68,33.12,2027.78,29,14,0,5,37,0.95,Two year,Bank transfer,2,0.0784,0
CUS00919,45,Female,North,Basic,52,26.83,1337.53,11,5,3,10,2,0.67,Two year,Check,2,0.1535,0
CUS00920,40,Non-binary,Central,Premium,65,73.55,4167.82,15,9,8,7,22,0.83,One year,PayPal,1,0.1863,0
CUS00921,51,Non-binary,North,Standard,5,49.17,223.3,13,15,3,2,45,0.19,One year,PayPal,0,0.3738,0
CUS00922,31,Male,North,Basic,59,22.89,1294.97,38,4,3,8,11,0.63,Month-to-month,Check,1,0.3648,0
CUS00923,30,Female,East,Basic,6,28.24,176.43,58,13,8,6,41,0.99,Month-to-month,Check,4,0.7976,1
CUS00924,55,Male,North,Basic,27,27.31,642.51,49,7,1,7,16,0.84,Month-to-month,Bank transfer,3,0.3523,0
CUS00925,43,Female,West,Standard,37,47.88,1827.52,58,1,3,5,47,0.61,One year,Bank transfer,0,0.2229,0
CUS00926,29,Non-binary,Central,Standard,14,36.78,486.84,53,1,2,5,24,0.17,Month-to-month,Bank transfer,4,0.752,1
CUS00927,60,Non-binary,South,Basic,31,21.77,586.09,59,1,4,1,66,0.54,Month-to-month,PayPal,0,0.5212,1
CUS00928,53,Female,West,Standard,6,32.88,184.52,54,1,0,2,7,0.52,Month-to-month,PayPal,3,0.5202,1
CUS00929,47,Non-binary,North,Basic,50,17.31,864.66,6,3,3,3,43,0.36,Two year,Bank transfer,3,0.2311,0
CUS00930,53,Female,Central,Basic,27,29.76,837.77,7,4,4,7,0,0.79,Two year,Bank transfer,2,0.3505,0
CUS00931,41,Male,West,Premium,68,74.02,4655.16,46,2,0,0,85,0.37,Month-to-month,Credit card,4,0.4193,0
CUS00932,26,Female,East,Premium,24,87.19,1885.5,51,3,6,8,90,0.57,Two year,Check,2,0.5643,1
CUS00933,57,Non-binary,Central,Premium,59,68.71,4081.08,37,7,3,1,42,0.57,One year,Credit card,4,0.2275,0
CUS00934,34,Male,South,Basic,24,27.59,666.2,49,7,6,8,71,0.96,Month-to-month,Check,4,0.6547,1
CUS00935,23,Non-binary,West,Basic,51,24.6,1290.13,41,8,2,10,27,0.31,Month-to-month,Bank transfer,2,0.3006,0
CUS00936,45,Non-binary,South,Premium,18,61.05,1114.01,18,14,0,4,52,0.89,Month-to-month,Bank transfer,4,0.6605,1
CUS00937,61,Female,East,Basic,71,27.07,1927.01,34,11,2,5,84,0.27,Two year,Check,2,0.0911,0
CUS00938,35,Male,Central,Standard,55,54.92,3030.56,51,9,5,8,43,0.98,Month-to-month,PayPal,1,0.3907,0
CUS00939,39,Female,Central,Basic,31,23.81,667.53,57,1,0,1,61,0.75,Month-to-month,Credit card,4,0.5101,1
CUS00940,46,Male,North,Basic,50,22.56,1142.51,21,14,0,,8,0.38,Month-to-month,PayPal,0,0.3546,0
CUS00941,40,Non-binary,Central,Basic,42,15.81,648.02,12,14,7,9,52,0.63,Month-to-month,PayPal,1,0.547,1
CUS00942,53,Female,West,Premium,37,116.58,4430.3,46,7,6,9,16,0.6,One year,Credit card,4,0.3079,0
CUS00943,27,Non-binary,West,Standard,50,59.46,3081.51,4,13,4,,50,0.94,One year,Credit card,1,0.3553,0
CUS00944,27,Male,East,Standard,22,57.47,1192.83,59,2,7,,26,0.85,Month-to-month,Credit card,0,0.707,1
CUS00945,60,Male,North,Standard,15,42.66,669.28,20,3,7,6,69,0.57,One year,Check,0,0.5799,1
CUS00946,64,Non-binary,East,Standard,34,51.78,1700.24,3,3,6,3,65,0.04,Month-to-month,Check,2,0.9354,1
CUS00947,40,Male,South,Standard,27,54.96,1419.87,59,3,7,10,63,0.67,Month-to-month,Bank transfer,0,0.6846,1
CUS00948,27,Female,Central,Premium,24,91.17,2285.97,10,10,8,4,62,0.78,Two year,Bank transfer,3,0.6725,1
CUS00949,36,Non-binary,South,Basic,66,17.66,997.52,14,10,7,10,2,0.49,Two year,Check,0,0.0395,0
CUS00950,47,Female,South,Standard,67,34.4,2127.37,0,7,8,1,10,0.66,Month-to-month,Bank transfer,1,0.5796,1
CUS00951,62,Female,East,Basic,12,29.88,305.84,21,9,7,0,87,0.26,Month-to-month,Credit card,4,0.8487,1
CUS00952,26,Non-binary,South,Standard,51,52.65,2581.79,34,13,4,2,55,0.62,One year,Credit card,1,0.0604,0
CUS00953,30,Male,East,Basic,30,24.93,725.2,44,5,8,3,82,0.13,One year,Credit card,0,0.2412,0
CUS00954,56,Non-binary,West,Basic,57,16.37,894.64,28,7,7,2,69,0.77,Month-to-month,Credit card,4,0.7376,1
CUS00955,50,Female,West,Basic,9,25.79,225.63,31,7,8,1,79,0.57,Two year,Check,1,0.5406,1
CUS00956,55,Non-binary,South,Standard,5,45.96,195.36,41,3,3,4,6,0.7,Month-to-month,PayPal,3,0.7299,1
CUS00957,46,Non-binary,Central,Standard,59,30.92,1652.65,34,3,5,4,34,0.25,Two year,Check,4,0.1303,0
CUS00958,61,Female,South,Basic,18,25.25,458.09,53,14,3,2,69,0.96,Month-to-month,PayPal,3,0.6468,1
CUS00959,32,Female,North,Standard,24,40.14,911.97,58,6,6,1,73,0.17,Month-to-month,Bank transfer,2,0.4148,0
CUS00960,45,Male,South,Premium,14,81.95,1193.57,31,9,4,5,71,0.32,One year,Check,2,0.4618,0
CUS00961,38,Male,North,Basic,40,24.42,930.36,36,2,1,6,76,0.48,Month-to-month,Bank transfer,4,0.7743,1
CUS00962,37,Female,North,Basic,47,18.15,802.49,20,14,5,2,13,0.22,Month-to-month,PayPal,4,0.4237,0
CUS00963,35,Female,West,Premium,13,111.09,1240.77,39,5,2,10,82,0.8,One year,Credit card,0,0.5898,1
CUS00964,46,Non-binary,Central,Basic,68,22.09,1316.35,30,1,4,4,16,0.24,One year,Check,1,0.07,0
CUS00965,30,Female,Central,Standard,54,39.73,2040.91,50,13,7,7,56,0.28,Month-to-month,Bank transfer,3,0.3434,0
CUS00966,64,Female,Central,Standard,55,53.9,2942.37,39,5,2,7,16,0.3,Month-to-month,Credit card,3,0.337,0
CUS00967,43,Male,South,Basic,6,15.64,84.07,41,15,3,0,30,0.13,Month-to-month,PayPal,2,0.6037,1
CUS00968,43,Female,North,Premium,27,104.29,2777.53,18,5,4,7,67,0.62,Two year,Check,1,0.6197,1
CUS00969,53,Non-binary,South,Standard,58,53.66,2827.61,26,3,0,1,46,0.85,Month-to-month,PayPal,2,0.6645,1
CUS00970,55,Male,South,Premium,14,63.77,794.61,9,15,0,9,39,0.62,Month-to-month,Check,0,0.8953,1
CUS00971,27,Non-binary,South,Standard,34,36.12,1128.61,34,3,7,5,66,0.71,Two year,Bank transfer,1,0.3977,0
CUS00972,42,Female,East,Premium,35,111.76,4061.91,20,3,1,7,85,0.74,Two year,Bank transfer,0,0.4972,0
CUS00973,47,Male,Central,Basic,57,29.41,1578.19,13,4,7,10,27,0.93,Month-to-month,Credit card,2,0.6811,1
CUS00974,58,Non-binary,South,Standard,22,51.98,1122.35,37,2,4,2,70,0.55,Month-to-month,Bank transfer,2,0.8574,1
CUS00975,63,Female,South,Premium,70,78.48,5128.69,31,12,7,10,63,0.22,Two year,PayPal,1,0.199,0
CUS00976,38,Female,Central,Standard,15,43.4,665.4,28,1,2,8,22,0.44,Month-to-month,Credit card,2,0.7495,1
CUS00977,37,Non-binary,Central,Standard,68,51.56,3476.57,52,6,2,8,71,0.95,Month-to-month,Bank transfer,1,0.5024,1
CUS00978,28,Male,East,Standard,7,35.2,222.51,35,8,7,7,64,0.51,Two year,PayPal,1,0.4367,0
CUS00979,45,Non-binary,Central,Standard,24,46.05,1115.96,59,13,0,2,2,0.28,One year,Bank transfer,3,0.0568,0
CUS00980,58,Female,North,Standard,9,56.15,517.68,36,15,1,,19,0.64,Month-to-month,PayPal,0,0.432,0
CUS00981,27,Female,South,Standard,36,52.05,1822.11,12,15,0,8,53,0.99,Month-to-month,Bank transfer,4,0.6215,1
CUS00982,29,Male,West,Basic,20,25.98,531.73,59,12,7,5,59,0.75,Month-to-month,Credit card,0,0.4801,0
CUS00983,60,Non-binary,North,Basic,15,20.74,267.04,39,12,0,6,17,0.72,Two year,Bank transfer,1,0.2798,0
CUS00984,35,Male,East,Premium,25,92.17,2262.93,29,11,4,7,13,0.15,One year,Bank transfer,0,0.1961,0
CUS00985,27,Female,North,Premium,51,80.23,3485.12,42,6,2,1,76,0.29,Month-to-month,Credit card,4,0.7292,1
CUS00986,44,Non-binary,West,Basic,1,27.08,26.25,8,13,7,,12,0.23,Two year,Credit card,1,0.7069,1
CUS00987,39,Male,West,Standard,71,41.0,3012.31,13,14,0,3,9,0.89,Month-to-month,Credit card,1,0.5477,1
CUS00988,49,Male,East,Premium,21,76.68,1422.31,39,1,7,10,10,0.43,Month-to-month,Check,1,0.6989,1
CUS00989,30,Male,East,Premium,14,111.84,1590.11,43,11,0,2,89,0.71,One year,Credit card,1,0.5257,1
CUS00990,45,Female,West,Premium,58,78.5,3929.13,28,10,5,4,36,0.43,Month-to-month,Bank transfer,2,0.5208,1
CUS00991,52,Male,South,Standard,60,33.32,2006.86,51,13,8,0,4,0.21,Two year,Bank transfer,0,0.0211,0
CUS00992,27,Female,South,Standard,67,30.39,2026.67,23,8,1,1,75,0.03,Month-to-month,PayPal,0,0.407,0
CUS00993,51,Male,South,Premium,6,63.23,376.54,21,2,0,3,46,0.97,One year,Check,2,0.5677,1
CUS00994,29,Non-binary,South,Basic,3,23.48,67.31,22,8,6,10,54,0.6,Two year,Credit card,1,0.6295,1
CUS00995,29,Non-binary,North,Standard,26,54.11,1366.61,10,14,7,3,55,0.89,Two year,Bank transfer,0,0.3828,0
CUS00996,37,Male,West,Basic,5,15.86,68.99,21,11,0,0,14,0.05,Two year,Check,0,0.2834,0
CUS00997,38,Male,North,Standard,31,58.24,1792.77,48,12,4,8,0,0.32,Month-to-month,PayPal,1,0.5908,1
CUS00998,54,Male,Central,Standard,64,41.85,2806.8,40,4,1,2,59,0.59,Month-to-month,Check,3,0.4943,0
CUS00999,60,Non-binary,East,Basic,53,28.62,1436.45,60,1,7,6,73,0.27,Month-to-month,Bank transfer,2,0.4073,0
CUS01000,54,Non-binary,Central,Premium,38,119.74,4273.53,0,2,4,1,55,0.85,Month-to-month,Credit card,1,0.9452,1
